0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
0.5855175,0.13830006,0.14890823,0.58513224,0.11868811,0.103013106,0.5931581,0.12289691,0.021955255,0.5783456,0.1116399,0.9615041,0.6418714,0.122224115,0.63747567,0.5440183,0.18890826,0.9944277,0.68312633,0.20948672,0.9959489,0.45189118,0.3140815,0.9478986,0.69628495,0.35921842,0.92777574,0.43598217,0.3734242,0.8252597,0.6600988,0.40689555,0.76338565,0.5446007,0.46039042,0.99952257,0.63439643,0.46682745,0.9995553,0.5486429,0.6951521,0.9988902,0.6326666,0.7085125,0.9990369,0.573316,0.9257072,0.98287004,0.6182537,0.9397621,0.985601,0.5855175,0.13830006,0.14890823,0.58513224,0.11868811,0.103013106,0.5931581,0.12289691,0.021955255,0.5783456,0.1116399,0.9615041,0.6418714,0.122224115,0.63747567,0.5440183,0.18890826,0.9944277,0.68312633,0.20948672,0.9959489,0.45189118,0.3140815,0.9478986,0.69628495,0.35921842,0.92777574,0.43598217,0.3734242,0.8252597,0.6600988,0.40689555,0.76338565,0.5446007,0.46039042,0.99952257,0.63439643,0.46682745,0.9995553,0.5486429,0.6951521,0.9988902,0.6326666,0.7085125,0.9990369,0.573316,0.9257072,0.98287004,0.6182537,0.9397621,0.985601
0.5855175,0.13830006,0.14890823,0.58513224,0.11868811,0.103013106,0.5931581,0.12289691,0.021955255,0.5783456,0.1116399,0.9615041,0.6418714,0.122224115,0.63747567,0.5440183,0.18890826,0.9944277,0.68312633,0.20948672,0.9959489,0.45189118,0.3140815,0.9478986,0.69628495,0.35921842,0.92777574,0.43598217,0.3734242,0.8252597,0.6600988,0.40689555,0.76338565,0.5446007,0.46039042,0.99952257,0.63439643,0.46682745,0.9995553,0.5486429,0.6951521,0.9988902,0.6326666,0.7085125,0.9990369,0.573316,0.9257072,0.98287004,0.6182537,0.9397621,0.985601,0.5855175,0.13830006,0.14890823,0.58513224,0.11868811,0.103013106,0.5931581,0.12289691,0.021955255,0.5783456,0.1116399,0.9615041,0.6418714,0.122224115,0.63747567,0.5440183,0.18890826,0.9944277,0.68312633,0.20948672,0.9959489,0.45189118,0.3140815,0.9478986,0.69628495,0.35921842,0.92777574,0.43598217,0.3734242,0.8252597,0.6600988,0.40689555,0.76338565,0.5446007,0.46039042,0.99952257,0.63439643,0.46682745,0.9995553,0.5486429,0.6951521,0.9988902,0.6326666,0.7085125,0.9990369,0.573316,0.9257072,0.98287004,0.6182537,0.9397621,0.985601
0.5929092,0.14761989,0.13561685,0.591685,0.12868924,0.087771736,0.60100305,0.13216464,0.020444866,0.57815003,0.119993135,0.960719,0.64601684,0.13056712,0.64158356,0.53885454,0.1916709,0.99537957,0.6827994,0.2134788,0.9966415,0.45663872,0.3118309,0.9589245,0.6996271,0.3577648,0.9418303,0.44582406,0.37979913,0.8575304,0.6635511,0.41342592,0.7973533,0.53990066,0.4624467,0.99970585,0.63339615,0.46934804,0.9997192,0.548181,0.6956646,0.9993125,0.63246423,0.70671153,0.9993851,0.5736184,0.9250002,0.9892497,0.62134993,0.9329132,0.9908119,0.5929092,0.14761989,0.13561685,0.591685,0.12868924,0.087771736,0.60100305,0.13216464,0.020444866,0.57815003,0.119993135,0.960719,0.64601684,0.13056712,0.64158356,0.53885454,0.1916709,0.99537957,0.6827994,0.2134788,0.9966415,0.45663872,0.3118309,0.9589245,0.6996271,0.3577648,0.9418303,0.44582406,0.37979913,0.8575304,0.6635511,0.41342592,0.7973533,0.53990066,0.4624467,0.99970585,0.63339615,0.46934804,0.9997192,0.548181,0.6956646,0.9993125,0.63246423,0.70671153,0.9993851,0.5736184,0.9250002,0.9892497,0.62134993,0.9329132,0.9908119
0.5929092,0.14761989,0.13561685,0.591685,0.12868924,0.087771736,0.60100305,0.13216464,0.020444866,0.57815003,0.119993135,0.960719,0.64601684,0.13056712,0.64158356,0.53885454,0.1916709,0.99537957,0.6827994,0.2134788,0.9966415,0.45663872,0.3118309,0.9589245,0.6996271,0.3577648,0.9418303,0.44582406,0.37979913,0.8575304,0.6635511,0.41342592,0.7973533,0.53990066,0.4624467,0.99970585,0.63339615,0.46934804,0.9997192,0.548181,0.6956646,0.9993125,0.63246423,0.70671153,0.9993851,0.5736184,0.9250002,0.9892497,0.62134993,0.9329132,0.9908119,0.5929092,0.14761989,0.13561685,0.591685,0.12868924,0.087771736,0.60100305,0.13216464,0.020444866,0.57815003,0.119993135,0.960719,0.64601684,0.13056712,0.64158356,0.53885454,0.1916709,0.99537957,0.6827994,0.2134788,0.9966415,0.45663872,0.3118309,0.9589245,0.6996271,0.3577648,0.9418303,0.44582406,0.37979913,0.8575304,0.6635511,0.41342592,0.7973533,0.53990066,0.4624467,0.99970585,0.63339615,0.46934804,0.9997192,0.548181,0.6956646,0.9993125,0.63246423,0.70671153,0.9993851,0.5736184,0.9250002,0.9892497,0.62134993,0.9329132,0.9908119
0.58887327,0.15720399,0.17221045,0.5890604,0.13972768,0.11987959,0.5971977,0.14254458,0.023642996,0.582178,0.13141939,0.94226223,0.6422981,0.13873176,0.48504838,0.5440763,0.19879429,0.99247414,0.6819382,0.20953865,0.9936488,0.4537243,0.30654308,0.9614196,0.70114934,0.3327391,0.93247616,0.4384734,0.39029637,0.8979344,0.6694168,0.42267776,0.8295244,0.5515038,0.46170598,0.99966323,0.6398881,0.46383482,0.99965584,0.5503093,0.70099175,0.9992834,0.6303574,0.70438445,0.99930394,0.5775094,0.93209106,0.9887044,0.6209592,0.9358427,0.9899553,0.58887327,0.15720399,0.17221045,0.5890604,0.13972768,0.11987959,0.5971977,0.14254458,0.023642996,0.582178,0.13141939,0.94226223,0.6422981,0.13873176,0.48504838,0.5440763,0.19879429,0.99247414,0.6819382,0.20953865,0.9936488,0.4537243,0.30654308,0.9614196,0.70114934,0.3327391,0.93247616,0.4384734,0.39029637,0.8979344,0.6694168,0.42267776,0.8295244,0.5515038,0.46170598,0.99966323,0.6398881,0.46383482,0.99965584,0.5503093,0.70099175,0.9992834,0.6303574,0.70438445,0.99930394,0.5775094,0.93209106,0.9887044,0.6209592,0.9358427,0.9899553
0.58887327,0.15720399,0.17221045,0.5890604,0.13972768,0.11987959,0.5971977,0.14254458,0.023642996,0.582178,0.13141939,0.94226223,0.6422981,0.13873176,0.48504838,0.5440763,0.19879429,0.99247414,0.6819382,0.20953865,0.9936488,0.4537243,0.30654308,0.9614196,0.70114934,0.3327391,0.93247616,0.4384734,0.39029637,0.8979344,0.6694168,0.42267776,0.8295244,0.5515038,0.46170598,0.99966323,0.6398881,0.46383482,0.99965584,0.5503093,0.70099175,0.9992834,0.6303574,0.70438445,0.99930394,0.5775094,0.93209106,0.9887044,0.6209592,0.9358427,0.9899553,0.58887327,0.15720399,0.17221045,0.5890604,0.13972768,0.11987959,0.5971977,0.14254458,0.023642996,0.582178,0.13141939,0.94226223,0.6422981,0.13873176,0.48504838,0.5440763,0.19879429,0.99247414,0.6819382,0.20953865,0.9936488,0.4537243,0.30654308,0.9614196,0.70114934,0.3327391,0.93247616,0.4384734,0.39029637,0.8979344,0.6694168,0.42267776,0.8295244,0.5515038,0.46170598,0.99966323,0.6398881,0.46383482,0.99965584,0.5503093,0.70099175,0.9992834,0.6303574,0.70438445,0.99930394,0.5775094,0.93209106,0.9887044,0.6209592,0.9358427,0.9899553
0.6017402,0.17435484,0.15577108,0.5985131,0.15622203,0.09060072,0.606809,0.15764241,0.02582688,0.5771323,0.1401119,0.9605777,0.64294577,0.14877872,0.7019744,0.5402091,0.19990353,0.99640685,0.68079513,0.21709621,0.9979518,0.45794535,0.30955774,0.9700621,0.7045953,0.34290853,0.96773094,0.44477254,0.38655052,0.8972876,0.6737406,0.40781412,0.8729226,0.54645425,0.4573311,0.9998405,0.63700306,0.46287823,0.99986255,0.55147445,0.7001082,0.99958175,0.62931186,0.70834905,0.9996563,0.5721967,0.9295434,0.99254334,0.61619794,0.9361995,0.9940309,0.6017402,0.17435484,0.15577108,0.5985131,0.15622203,0.09060072,0.606809,0.15764241,0.02582688,0.5771323,0.1401119,0.9605777,0.64294577,0.14877872,0.7019744,0.5402091,0.19990353,0.99640685,0.68079513,0.21709621,0.9979518,0.45794535,0.30955774,0.9700621,0.7045953,0.34290853,0.96773094,0.44477254,0.38655052,0.8972876,0.6737406,0.40781412,0.8729226,0.54645425,0.4573311,0.9998405,0.63700306,0.46287823,0.99986255,0.55147445,0.7001082,0.99958175,0.62931186,0.70834905,0.9996563,0.5721967,0.9295434,0.99254334,0.61619794,0.9361995,0.9940309
0.6017402,0.17435484,0.15577108,0.5985131,0.15622203,0.09060072,0.606809,0.15764241,0.02582688,0.5771323,0.1401119,0.9605777,0.64294577,0.14877872,0.7019744,0.5402091,0.19990353,0.99640685,0.68079513,0.21709621,0.9979518,0.45794535,0.30955774,0.9700621,0.7045953,0.34290853,0.96773094,0.44477254,0.38655052,0.8972876,0.6737406,0.40781412,0.8729226,0.54645425,0.4573311,0.9998405,0.63700306,0.46287823,0.99986255,0.55147445,0.7001082,0.99958175,0.62931186,0.70834905,0.9996563,0.5721967,0.9295434,0.99254334,0.61619794,0.9361995,0.9940309,0.6017402,0.17435484,0.15577108,0.5985131,0.15622203,0.09060072,0.606809,0.15764241,0.02582688,0.5771323,0.1401119,0.9605777,0.64294577,0.14877872,0.7019744,0.5402091,0.19990353,0.99640685,0.68079513,0.21709621,0.9979518,0.45794535,0.30955774,0.9700621,0.7045953,0.34290853,0.96773094,0.44477254,0.38655052,0.8972876,0.6737406,0.40781412,0.8729226,0.54645425,0.4573311,0.9998405,0.63700306,0.46287823,0.99986255,0.55147445,0.7001082,0.99958175,0.62931186,0.70834905,0.9996563,0.5721967,0.9295434,0.99254334,0.61619794,0.9361995,0.9940309
0.6114782,0.18074879,0.08659774,0.6069559,0.16212454,0.041540273,0.61517614,0.16373086,0.017611153,0.5794617,0.14259836,0.9259089,0.64491403,0.15282083,0.69681954,0.5455264,0.19884042,0.99271435,0.6811421,0.21840599,0.996933,0.46406612,0.30965877,0.94280165,0.70314825,0.34291586,0.959496,0.44972473,0.39362973,0.82479596,0.67134327,0.40840012,0.83681244,0.5485083,0.451173,0.99966896,0.6365512,0.45759502,0.99975806,0.5474494,0.69477046,0.9991373,0.6280239,0.7056466,0.9993863,0.5631995,0.92193156,0.9860218,0.6152057,0.9334613,0.98961204,0.6114782,0.18074879,0.08659774,0.6069559,0.16212454,0.041540273,0.61517614,0.16373086,0.017611153,0.5794617,0.14259836,0.9259089,0.64491403,0.15282083,0.69681954,0.5455264,0.19884042,0.99271435,0.6811421,0.21840599,0.996933,0.46406612,0.30965877,0.94280165,0.70314825,0.34291586,0.959496,0.44972473,0.39362973,0.82479596,0.67134327,0.40840012,0.83681244,0.5485083,0.451173,0.99966896,0.6365512,0.45759502,0.99975806,0.5474494,0.69477046,0.9991373,0.6280239,0.7056466,0.9993863,0.5631995,0.92193156,0.9860218,0.6152057,0.9334613,0.98961204
0.6114782,0.18074879,0.08659774,0.6069559,0.16212454,0.041540273,0.61517614,0.16373086,0.017611153,0.5794617,0.14259836,0.9259089,0.64491403,0.15282083,0.69681954,0.5455264,0.19884042,0.99271435,0.6811421,0.21840599,0.996933,0.46406612,0.30965877,0.94280165,0.70314825,0.34291586,0.959496,0.44972473,0.39362973,0.82479596,0.67134327,0.40840012,0.83681244,0.5485083,0.451173,0.99966896,0.6365512,0.45759502,0.99975806,0.5474494,0.69477046,0.9991373,0.6280239,0.7056466,0.9993863,0.5631995,0.92193156,0.9860218,0.6152057,0.9334613,0.98961204,0.6114782,0.18074879,0.08659774,0.6069559,0.16212454,0.041540273,0.61517614,0.16373086,0.017611153,0.5794617,0.14259836,0.9259089,0.64491403,0.15282083,0.69681954,0.5455264,0.19884042,0.99271435,0.6811421,0.21840599,0.996933,0.46406612,0.30965877,0.94280165,0.70314825,0.34291586,0.959496,0.44972473,0.39362973,0.82479596,0.67134327,0.40840012,0.83681244,0.5485083,0.451173,0.99966896,0.6365512,0.45759502,0.99975806,0.5474494,0.69477046,0.9991373,0.6280239,0.7056466,0.9993863,0.5631995,0.92193156,0.9860218,0.6152057,0.9334613,0.98961204
