0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
0.5659307,0.21569148,0.7868765,0.56112206,0.19759655,0.11033811,0.56322837,0.19939709,0.8787332,0.51689756,0.17117277,0.12360097,0.54372275,0.18370679,0.9842949,0.46440077,0.22861287,0.9488913,0.5143026,0.24363036,0.99915206,0.45539838,0.37764335,0.44467437,0.4963748,0.39698106,0.99386567,0.51702,0.51078737,0.4385435,0.5256782,0.5093487,0.9675559,0.38360012,0.4735353,0.9975466,0.4231216,0.48018044,0.9996308,0.40051523,0.66825694,0.99724317,0.46999064,0.6812116,0.999551,0.3890334,0.8779408,0.98418474,0.45134982,0.9003585,0.9945074,0.46825305,0.647908,0.9492514,0.4695197,0.63257253,0.9568319,0.45891467,0.6339283,0.6378948,0.5015077,0.5993797,0.7737538,0.46477717,0.6057694,0.07367243,0.55971515,0.59395754,0.96367073,0.5158379,0.6107644,0.7712637,0.5865647,0.67351353,0.89747775,0.51345277,0.6993584,0.35373527,0.53898555,0.7320105,0.7881092,0.45857292,0.7282825,0.4040525,0.64567435,0.61689806,0.97794753,0.6063658,0.62628806,0.942667,0.70483387,0.73797286,0.9921624,0.60259604,0.7466573,0.98205847,0.77873766,0.9114555,0.98076284,0.6146255,0.9118721,0.970371
0.5659307,0.21569148,0.7868765,0.56112206,0.19759655,0.11033811,0.56322837,0.19939709,0.8787332,0.51689756,0.17117277,0.12360097,0.54372275,0.18370679,0.9842949,0.46440077,0.22861287,0.9488913,0.5143026,0.24363036,0.99915206,0.45539838,0.37764335,0.44467437,0.4963748,0.39698106,0.99386567,0.51702,0.51078737,0.4385435,0.5256782,0.5093487,0.9675559,0.38360012,0.4735353,0.9975466,0.4231216,0.48018044,0.9996308,0.40051523,0.66825694,0.99724317,0.46999064,0.6812116,0.999551,0.3890334,0.8779408,0.98418474,0.45134982,0.9003585,0.9945074,0.46825305,0.647908,0.9492514,0.4695197,0.63257253,0.9568319,0.45891467,0.6339283,0.6378948,0.5015077,0.5993797,0.7737538,0.46477717,0.6057694,0.07367243,0.55971515,0.59395754,0.96367073,0.5158379,0.6107644,0.7712637,0.5865647,0.67351353,0.89747775,0.51345277,0.6993584,0.35373527,0.53898555,0.7320105,0.7881092,0.45857292,0.7282825,0.4040525,0.64567435,0.61689806,0.97794753,0.6063658,0.62628806,0.942667,0.70483387,0.73797286,0.9921624,0.60259604,0.7466573,0.98205847,0.77873766,0.9114555,0.98076284,0.6146255,0.9118721,0.970371
0.5739093,0.21484049,0.6539905,0.5682592,0.19808003,0.054354396,0.5728657,0.19921844,0.74827456,0.51964724,0.17514062,0.1041708,0.55211765,0.18530655,0.9797729,0.4655344,0.23249745,0.97224164,0.51625335,0.24918458,0.99940085,0.4591642,0.37950093,0.65846545,0.50086546,0.40353575,0.9962255,0.51636755,0.51542574,0.61004454,0.52508223,0.51256454,0.9782954,0.39150888,0.47305065,0.9990928,0.43248305,0.48146075,0.9998425,0.4010176,0.6692873,0.9989379,0.4852799,0.6844827,0.9998035,0.38166344,0.8594324,0.9918373,0.47577834,0.8783108,0.9969578,0.47560644,0.64489996,0.93786913,0.4783492,0.63108295,0.94337666,0.47173446,0.6311576,0.6267728,0.5075742,0.60225046,0.8104426,0.48088917,0.60384196,0.1627158,0.5520313,0.59918606,0.9799803,0.5184576,0.61065507,0.8493374,0.5836228,0.64810145,0.9347339,0.5246407,0.68300503,0.41720727,0.5364111,0.67963356,0.85113037,0.5009076,0.73306763,0.44374835,0.6526741,0.61643094,0.98471916,0.61647356,0.62451017,0.9567494,0.70188963,0.7696316,0.9867929,0.6132504,0.7708495,0.9651239,0.79804003,0.9149262,0.9383539,0.64617276,0.9041025,0.8941016
0.5739093,0.21484049,0.6539905,0.5682592,0.19808003,0.054354396,0.5728657,0.19921844,0.74827456,0.51964724,0.17514062,0.1041708,0.55211765,0.18530655,0.9797729,0.4655344,0.23249745,0.97224164,0.51625335,0.24918458,0.99940085,0.4591642,0.37950093,0.65846545,0.50086546,0.40353575,0.9962255,0.51636755,0.51542574,0.61004454,0.52508223,0.51256454,0.9782954,0.39150888,0.47305065,0.9990928,0.43248305,0.48146075,0.9998425,0.4010176,0.6692873,0.9989379,0.4852799,0.6844827,0.9998035,0.38166344,0.8594324,0.9918373,0.47577834,0.8783108,0.9969578,0.47560644,0.64489996,0.93786913,0.4783492,0.63108295,0.94337666,0.47173446,0.6311576,0.6267728,0.5075742,0.60225046,0.8104426,0.48088917,0.60384196,0.1627158,0.5520313,0.59918606,0.9799803,0.5184576,0.61065507,0.8493374,0.5836228,0.64810145,0.9347339,0.5246407,0.68300503,0.41720727,0.5364111,0.67963356,0.85113037,0.5009076,0.73306763,0.44374835,0.6526741,0.61643094,0.98471916,0.61647356,0.62451017,0.9567494,0.70188963,0.7696316,0.9867929,0.6132504,0.7708495,0.9651239,0.79804003,0.9149262,0.9383539,0.64617276,0.9041025,0.8941016
0.57454765,0.21654749,0.66442937,0.5688515,0.20012379,0.06005283,0.5740665,0.20094132,0.7652827,0.51925373,0.17760809,0.11413148,0.55359393,0.1868655,0.98211515,0.46199268,0.23540774,0.9732935,0.5182864,0.251576,0.99929047,0.46314764,0.3769235,0.62002486,0.50508285,0.40268308,0.99431026,0.5233567,0.5089017,0.54897714,0.5314809,0.51152706,0.9672518,0.38876584,0.47317734,0.99893683,0.4345572,0.48141044,0.999795,0.39854547,0.6719572,0.99887973,0.4935133,0.68533576,0.999772,0.38199595,0.85751885,0.9922363,0.48867217,0.87271625,0.9968951,0.46884173,0.64585835,0.95171726,0.47151566,0.6311682,0.95742834,0.4602312,0.63158834,0.64370114,0.50248337,0.60130364,0.7553786,0.46499738,0.6042387,0.0784932,0.55156803,0.59686744,0.9680273,0.517558,0.6119273,0.78393763,0.561261,0.67138827,0.9180754,0.5179197,0.699354,0.3806225,0.50221354,0.72349465,0.82322973,0.4638455,0.72749376,0.44527242,0.64969003,0.62395847,0.98241466,0.61569977,0.6332884,0.95215386,0.7071482,0.7429242,0.99317694,0.6116728,0.74960023,0.9835169,0.7767527,0.9067276,0.9824124,0.62010664,0.9019965,0.97199875
0.57454765,0.21654749,0.66442937,0.5688515,0.20012379,0.06005283,0.5740665,0.20094132,0.7652827,0.51925373,0.17760809,0.11413148,0.55359393,0.1868655,0.98211515,0.46199268,0.23540774,0.9732935,0.5182864,0.251576,0.99929047,0.46314764,0.3769235,0.62002486,0.50508285,0.40268308,0.99431026,0.5233567,0.5089017,0.54897714,0.5314809,0.51152706,0.9672518,0.38876584,0.47317734,0.99893683,0.4345572,0.48141044,0.999795,0.39854547,0.6719572,0.99887973,0.4935133,0.68533576,0.999772,0.38199595,0.85751885,0.9922363,0.48867217,0.87271625,0.9968951,0.46884173,0.64585835,0.95171726,0.47151566,0.6311682,0.95742834,0.4602312,0.63158834,0.64370114,0.50248337,0.60130364,0.7553786,0.46499738,0.6042387,0.0784932,0.55156803,0.59686744,0.9680273,0.517558,0.6119273,0.78393763,0.561261,0.67138827,0.9180754,0.5179197,0.699354,0.3806225,0.50221354,0.72349465,0.82322973,0.4638455,0.72749376,0.44527242,0.64969003,0.62395847,0.98241466,0.61569977,0.6332884,0.95215386,0.7071482,0.7429242,0.99317694,0.6116728,0.74960023,0.9835169,0.7767527,0.9067276,0.9824124,0.62010664,0.9019965,0.97199875
0.575733,0.21904182,0.7241487,0.5704812,0.20311019,0.079325244,0.57509375,0.2033495,0.8117404,0.52335155,0.18074194,0.117068164,0.55486995,0.18827745,0.9830966,0.46799865,0.23799586,0.97374105,0.5166415,0.25064263,0.99924684,0.46832687,0.3781209,0.62350917,0.5060915,0.4003803,0.9938775,0.52888167,0.5015102,0.5549469,0.53402793,0.50884926,0.96571445,0.3908593,0.475204,0.9987054,0.43096742,0.48184532,0.999741,0.39878833,0.6705675,0.99857175,0.4863512,0.6822326,0.99969816,0.38148835,0.85621184,0.9901192,0.48387003,0.8711157,0.9959186,0.4730259,0.6459614,0.9511836,0.47470865,0.63103354,0.9464384,0.4639969,0.6328965,0.68718266,0.50253433,0.60025567,0.65945095,0.46516663,0.60688144,0.10010396,0.549155,0.58889544,0.9617795,0.5132058,0.6168497,0.7959607,0.5668318,0.63703597,0.91129893,0.5158584,0.6980039,0.4462279,0.52580214,0.6928247,0.81242394,0.46532774,0.7251933,0.49740204,0.6433878,0.6186336,0.98267543,0.60601646,0.63341206,0.9577343,0.71032566,0.7406143,0.992057,0.5979297,0.75625783,0.9828566,0.7778152,0.9048236,0.9789088,0.5946062,0.9071887,0.96796787
0.575733,0.21904182,0.7241487,0.5704812,0.20311019,0.079325244,0.57509375,0.2033495,0.8117404,0.52335155,0.18074194,0.117068164,0.55486995,0.18827745,0.9830966,0.46799865,0.23799586,0.97374105,0.5166415,0.25064263,0.99924684,0.46832687,0.3781209,0.62350917,0.5060915,0.4003803,0.9938775,0.52888167,0.5015102,0.5549469,0.53402793,0.50884926,0.96571445,0.3908593,0.475204,0.9987054,0.43096742,0.48184532,0.999741,0.39878833,0.6705675,0.99857175,0.4863512,0.6822326,0.99969816,0.38148835,0.85621184,0.9901192,0.48387003,0.8711157,0.9959186,0.4730259,0.6459614,0.9511836,0.47470865,0.63103354,0.9464384,0.4639969,0.6328965,0.68718266,0.50253433,0.60025567,0.65945095,0.46516663,0.60688144,0.10010396,0.549155,0.58889544,0.9617795,0.5132058,0.6168497,0.7959607,0.5668318,0.63703597,0.91129893,0.5158584,0.6980039,0.4462279,0.52580214,0.6928247,0.81242394,0.46532774,0.7251933,0.49740204,0.6433878,0.6186336,0.98267543,0.60601646,0.63341206,0.9577343,0.71032566,0.7406143,0.992057,0.5979297,0.75625783,0.9828566,0.7778152,0.9048236,0.9789088,0.5946062,0.9071887,0.96796787
0.5758158,0.21905752,0.7270071,0.570577,0.20312262,0.080431394,0.57515717,0.20335846,0.8138933,0.5234951,0.18069789,0.11787868,0.5549172,0.18823299,0.9831865,0.46807194,0.23793621,0.97386473,0.516715,0.25055653,0.99925095,0.4684527,0.37806898,0.62376505,0.5061645,0.4003396,0.9938829,0.5289982,0.50137955,0.5554038,0.5340446,0.5089086,0.96574014,0.39075774,0.4750986,0.9987098,0.4308594,0.48171607,0.999742,0.3986525,0.6706907,0.99858,0.48622626,0.68231785,0.99969983,0.38162282,0.8563093,0.99017686,0.48389632,0.8712095,0.99594194,0.47296017,0.6457921,0.9509828,0.47460213,0.6308867,0.9462994,0.46399704,0.63271564,0.6865572,0.50236285,0.6000768,0.65955716,0.4652757,0.60660046,0.10042769,0.5488521,0.58878,0.9616463,0.5133885,0.6165969,0.79478085,0.5666629,0.636757,0.9105591,0.5160957,0.69767874,0.4430068,0.52610606,0.692343,0.81112635,0.46579695,0.72507507,0.49469706,0.6434319,0.61845076,0.9824677,0.6064769,0.6332162,0.95717806,0.71031713,0.74062717,0.9919892,0.59885424,0.75618917,0.9826911,0.7777497,0.90456545,0.9787877,0.5958084,0.90683115,0.96775794
0.5758158,0.21905752,0.7270071,0.570577,0.20312262,0.080431394,0.57515717,0.20335846,0.8138933,0.5234951,0.18069789,0.11787868,0.5549172,0.18823299,0.9831865,0.46807194,0.23793621,0.97386473,0.516715,0.25055653,0.99925095,0.4684527,0.37806898,0.62376505,0.5061645,0.4003396,0.9938829,0.5289982,0.50137955,0.5554038,0.5340446,0.5089086,0.96574014,0.39075774,0.4750986,0.9987098,0.4308594,0.48171607,0.999742,0.3986525,0.6706907,0.99858,0.48622626,0.68231785,0.99969983,0.38162282,0.8563093,0.99017686,0.48389632,0.8712095,0.99594194,0.47296017,0.6457921,0.9509828,0.47460213,0.6308867,0.9462994,0.46399704,0.63271564,0.6865572,0.50236285,0.6000768,0.65955716,0.4652757,0.60660046,0.10042769,0.5488521,0.58878,0.9616463,0.5133885,0.6165969,0.79478085,0.5666629,0.636757,0.9105591,0.5160957,0.69767874,0.4430068,0.52610606,0.692343,0.81112635,0.46579695,0.72507507,0.49469706,0.6434319,0.61845076,0.9824677,0.6064769,0.6332162,0.95717806,0.71031713,0.74062717,0.9919892,0.59885424,0.75618917,0.9826911,0.7777497,0.90456545,0.9787877,0.5958084,0.90683115,0.96775794
